Channel,Number,Time,Date,Comment,Date_Time,Seal_ID,Seconds.in.File,Channel_clean,Seconds,,,,,,,,,,
*,809,13:03:00,4/28/2021,Sleep State Scorable,04/28/2021 13:03:00,test34_IndolentIzzy,94473,All,94473,,,,,,,,,,
17,810,13:03:00,4/28/2021,First Breath,04/28/2021 13:03:00,test34_IndolentIzzy,94473,17,94473,,,,,,,,,,
*,811,13:03:00,4/28/2021,MVMT (from calm),04/28/2021 13:03:00,test34_IndolentIzzy,94473,All,94473,,,,,,,,,,
17,813,13:19:12,4/28/2021,Last Breath,04/28/2021 13:19:12,test34_IndolentIzzy,95445,17,95445,,,,,,,,,,
*,812,13:19:29,4/28/2021,CALM (from motion),04/28/2021 13:19:29,test34_IndolentIzzy,95462,All,95462,,,,,,,,,,
17,814,13:19:35,4/28/2021,APNEA,04/28/2021 13:19:35,test34_IndolentIzzy,95468,17,95468,,,,,,,,,,
*,815,13:22:06,4/28/2021,SWS1,04/28/2021 13:22:06,test34_IndolentIzzy,95619,All,95619,,,,,,,,,,
*,816,13:24:16,4/28/2021,SWS2,04/28/2021 13:24:16,test34_IndolentIzzy,95749,All,95749,,,,,,,,,,
17,817,13:26:09,4/28/2021,Anticipatory HR Increase,04/28/2021 13:26:09,test34_IndolentIzzy,95862,17,95862,,,,,,,,,,
17,818,13:26:24,4/28/2021,First Breath,04/28/2021 13:26:24,test34_IndolentIzzy,95877,17,95877,,,,,,,,,,
*,819,13:26:48,4/28/2021,WAKE (from sleep),04/28/2021 13:26:48,test34_IndolentIzzy,95901,All,95901,,,,,,,,,,
*,820,13:27:18,4/28/2021,MVMT (from calm),04/28/2021 13:27:18,test34_IndolentIzzy,95931,All,95931,,,,,,,,,,
*,821,13:39:29,4/28/2021,CALM (from motion),04/28/2021 13:39:29,test34_IndolentIzzy,96662,All,96662,,,,,,,,,,
*,822,13:42:06,4/28/2021,MVMT (from calm),04/28/2021 13:42:06,test34_IndolentIzzy,96819,All,96819,,,,,,,,,,
16,832,13:57:41,4/28/2021,Animal Enters Water,04/28/2021 13:57:41,test34_IndolentIzzy,97754,16,97754,,,,,,,,,,
17,825,13:59:32,4/28/2021,Last Breath,04/28/2021 13:59:32,test34_IndolentIzzy,97865,17,97865,,,,,,,,,,
17,826,13:59:48,4/28/2021,APNEA,04/28/2021 13:59:48,test34_IndolentIzzy,97881,17,97881,,,,,,,,,,
*,829,14:00:22,4/28/2021,Sleep State Unscorable,04/28/2021 14:00:22,test34_IndolentIzzy,97915,All,97915,,,,,,,,,,
17,827,14:03:06,4/28/2021,Anticipatory HR Increase,04/28/2021 14:03:06,test34_IndolentIzzy,98079,17,98079,,,,,,,,,,
*,830,14:03:21,4/28/2021,Sleep State Scorable,04/28/2021 14:03:21,test34_IndolentIzzy,98094,All,98094,,,,,,,,,,
*,831,14:03:21,4/28/2021,MVMT (from calm),04/28/2021 14:03:21,test34_IndolentIzzy,98094,All,98094,,,,,,,,,,
17,828,14:03:24,4/28/2021,First Breath,04/28/2021 14:03:24,test34_IndolentIzzy,98097,17,98097,,,,,,,,,,
17,833,14:06:45,4/28/2021,Last Breath,04/28/2021 14:06:45,test34_IndolentIzzy,98298,17,98298,,,,,,,,,,
17,834,14:07:06,4/28/2021,APNEA,04/28/2021 14:07:06,test34_IndolentIzzy,98319,17,98319,,,,,,,,,,
17,835,14:09:37,4/28/2021,Anticipatory HR Increase,04/28/2021 14:09:37,test34_IndolentIzzy,98470,17,98470,,,,,,,,,,
17,836,14:10:04,4/28/2021,First Breath,04/28/2021 14:10:04,test34_IndolentIzzy,98497,17,98497,,,,,,,,,,
16,837,14:54:12,4/28/2021,Animal Exits Water,04/28/2021 14:54:12,test34_IndolentIzzy,101145,16,101145,,,,,,,,,,
17,838,15:17:25,4/28/2021,Last Breath,04/28/2021 15:17:25,test34_IndolentIzzy,102538,17,102538,,,,,,,,,,
*,840,15:17:45,4/28/2021,CALM (from motion),04/28/2021 15:17:45,test34_IndolentIzzy,102558,All,102558,,,,,,,,,,
17,839,15:17:54,4/28/2021,APNEA,04/28/2021 15:17:54,test34_IndolentIzzy,102567,17,102567,,,,,,,,,,
*,841,15:21:42,4/28/2021,MVMT (from calm),04/28/2021 15:21:42,test34_IndolentIzzy,102795,All,102795,,,,,,,,,,
17,842,15:22:56,4/28/2021,Anticipatory HR Increase,04/28/2021 15:22:56,test34_IndolentIzzy,102869,17,102869,,,,,,,,,,
17,843,15:23:12,4/28/2021,First Breath,04/28/2021 15:23:12,test34_IndolentIzzy,102885,17,102885,,,,,,,,,,
17,844,15:33:23,4/28/2021,Last Breath,04/28/2021 15:33:23,test34_IndolentIzzy,103496,17,103496,,,,,,,,,,
*,846,15:33:30,4/28/2021,CALM (from motion),04/28/2021 15:33:30,test34_IndolentIzzy,103503,All,103503,,,,,,,,,,
17,845,15:33:45,4/28/2021,APNEA,04/28/2021 15:33:45,test34_IndolentIzzy,103518,17,103518,,,,,,,,,,
*,847,15:37:07,4/28/2021,MVMT (from calm),04/28/2021 15:37:07,test34_IndolentIzzy,103720,All,103720,,,,,,,,,,
17,848,15:37:07,4/28/2021,Anticipatory HR Increase,04/28/2021 15:37:07,test34_IndolentIzzy,103720,17,103720,,,,,,,,,,
17,849,15:37:15,4/28/2021,First Breath,04/28/2021 15:37:15,test34_IndolentIzzy,103728,17,103728,,,,,,,,,,
17,850,15:42:19,4/28/2021,Last Breath,04/28/2021 15:42:19,test34_IndolentIzzy,104032,17,104032,,,,,,,,,,
17,851,15:42:46,4/28/2021,APNEA,04/28/2021 15:42:46,test34_IndolentIzzy,104059,17,104059,,,,,,,,,,
*,852,15:42:53,4/28/2021,CALM (from motion),04/28/2021 15:42:53,test34_IndolentIzzy,104066,All,104066,,,,,,,,,,
*,853,15:43:36,4/28/2021,SWS1,04/28/2021 15:43:36,test34_IndolentIzzy,104109,All,104109,,,,,,,,,,
*,854,15:44:18,4/28/2021,SWS2,04/28/2021 15:44:18,test34_IndolentIzzy,104151,All,104151,,,,,,,,,,
*,855,15:45:46,4/28/2021,SWS1,04/28/2021 15:45:46,test34_IndolentIzzy,104239,All,104239,,,,,,,,,,
*,856,15:47:16,4/28/2021,SWS2,04/28/2021 15:47:16,test34_IndolentIzzy,104329,All,104329,,,,,,,,,,
17,857,15:49:22,4/28/2021,Anticipatory HR Increase,04/28/2021 15:49:22,test34_IndolentIzzy,104455,17,104455,,,,,,,,,,
17,858,15:49:44,4/28/2021,First Breath,04/28/2021 15:49:44,test34_IndolentIzzy,104477,17,104477,,,,,,,,,,
*,861,15:50:00,4/28/2021,SWS1,04/28/2021 15:50:00,test34_IndolentIzzy,104493,All,104493,,,,,,,,,,
17,859,15:52:11,4/28/2021,Last Breath,04/28/2021 15:52:11,test34_IndolentIzzy,104624,17,104624,,,,,,,,,,
17,860,15:52:24,4/28/2021,APNEA,04/28/2021 15:52:24,test34_IndolentIzzy,104637,17,104637,,,,,,,,,,
*,862,15:55:46,4/28/2021,REM2,04/28/2021 15:55:46,test34_IndolentIzzy,104839,All,104839,,,,,,,,,,
*,863,15:59:10,4/28/2021,SWS1,04/28/2021 15:59:10,test34_IndolentIzzy,105043,All,105043,,,,,,,,,,
*,864,16:01:26,4/28/2021,SWS2,04/28/2021 16:01:26,test34_IndolentIzzy,105179,All,105179,,,,,,,,,,
17,865,16:02:06,4/28/2021,Anticipatory HR Increase,04/28/2021 16:02:06,test34_IndolentIzzy,105219,17,105219,,,,,,,,,,
17,866,16:02:18,4/28/2021,First Breath,04/28/2021 16:02:18,test34_IndolentIzzy,105231,17,105231,,,,,,,,,,
17,869,16:02:51,4/28/2021,Heart Patterns Unscorable,04/28/2021 16:02:51,test34_IndolentIzzy,105264,17,105264,,,,,,,,,,
*,870,16:02:51,4/28/2021,Sleep State Unscorable,04/28/2021 16:02:51,test34_IndolentIzzy,105264,All,105264,,,,,,,,,,
17,871,16:03:48,4/28/2021,Heart Patterns Scorable,04/28/2021 16:03:48,test34_IndolentIzzy,105321,17,105321,,,,,,,,,,
*,872,16:03:48,4/28/2021,Sleep State Scorable,04/28/2021 16:03:48,test34_IndolentIzzy,105321,All,105321,,,,,,,,,,
17,867,16:05:48,4/28/2021,Last Breath,04/28/2021 16:05:48,test34_IndolentIzzy,105441,17,105441,,,,,,,,,,
17,868,16:06:32,4/28/2021,APNEA,04/28/2021 16:06:32,test34_IndolentIzzy,105485,17,105485,,,,,,,,,,
17,873,16:14:44,4/28/2021,Anticipatory HR Increase,04/28/2021 16:14:44,test34_IndolentIzzy,105977,17,105977,,,,,,,,,,
17,874,16:15:00,4/28/2021,First Breath,04/28/2021 16:15:00,test34_IndolentIzzy,105993,17,105993,,,,,,,,,,
*,875,16:16:04,4/28/2021,JOLT (from sleep),04/28/2021 16:16:04,test34_IndolentIzzy,106057,All,106057,,,,,,,,,,
*,876,16:17:36,4/28/2021,CALM (from motion),04/28/2021 16:17:36,test34_IndolentIzzy,106149,All,106149,,,,,,,,,,
*,877,16:18:36,4/28/2021,SWS1,04/28/2021 16:18:36,test34_IndolentIzzy,106209,All,106209,,,,,,,,,,
*,878,16:21:05,4/28/2021,REM2,04/28/2021 16:21:05,test34_IndolentIzzy,106358,All,106358,,,,,,,,,,
*,879,16:25:45,4/28/2021,REM1,04/28/2021 16:25:45,test34_IndolentIzzy,106638,All,106638,,,,,,,,,,
*,880,16:26:59,4/28/2021,WAKE (from sleep),04/28/2021 16:26:59,test34_IndolentIzzy,106712,All,106712,,,,,,,,,,
17,881,16:27:26,4/28/2021,Anticipatory HR Increase,04/28/2021 16:27:26,test34_IndolentIzzy,106739,17,106739,,,,,,,,,,
*,883,16:27:33,4/28/2021,MVMT (from calm),04/28/2021 16:27:33,test34_IndolentIzzy,106746,All,106746,,,,,,,,,,
17,882,16:27:39,4/28/2021,First Breath,04/28/2021 16:27:39,test34_IndolentIzzy,106752,17,106752,,,,,,,,,,
*,884,16:33:24,4/28/2021,CALM (from motion),04/28/2021 16:33:24,test34_IndolentIzzy,107097,All,107097,,,,,,,,,,
17,885,16:33:39,4/28/2021,Last Breath,04/28/2021 16:33:39,test34_IndolentIzzy,107112,17,107112,,,,,,,,,,
17,886,16:34:02,4/28/2021,APNEA,04/28/2021 16:34:02,test34_IndolentIzzy,107135,17,107135,,,,,,,,,,
*,887,16:35:58,4/28/2021,SWS1,04/28/2021 16:35:58,test34_IndolentIzzy,107251,All,107251,,,,,,,,,,
*,888,16:36:29,4/28/2021,SWS2,04/28/2021 16:36:29,test34_IndolentIzzy,107282,All,107282,,,,,,,,,,
17,889,16:41:28,4/28/2021,Anticipatory HR Increase,04/28/2021 16:41:28,test34_IndolentIzzy,107581,17,107581,,,,,,,,,,
17,890,16:41:40,4/28/2021,First Breath,04/28/2021 16:41:40,test34_IndolentIzzy,107593,17,107593,,,,,,,,,,
*,891,16:42:12,4/28/2021,JOLT (from sleep),04/28/2021 16:42:12,test34_IndolentIzzy,107625,All,107625,,,,,,,,,,
*,892,16:47:10,4/28/2021,CALM (from motion),04/28/2021 16:47:10,test34_IndolentIzzy,107923,All,107923,,,,,,,,,,
17,893,16:47:43,4/28/2021,Last Breath,04/28/2021 16:47:43,test34_IndolentIzzy,107956,17,107956,,,,,,,,,,
17,894,16:47:59,4/28/2021,APNEA,04/28/2021 16:47:59,test34_IndolentIzzy,107972,17,107972,,,,,,,,,,
*,895,16:48:40,4/28/2021,SWS1,04/28/2021 16:48:40,test34_IndolentIzzy,108013,All,108013,,,,,,,,,,
*,896,16:49:12,4/28/2021,SWS2,04/28/2021 16:49:12,test34_IndolentIzzy,108045,All,108045,,,,,,,,,,
*,897,16:51:10,4/28/2021,REM2,04/28/2021 16:51:10,test34_IndolentIzzy,108163,All,108163,,,,,,,,,,
*,898,16:55:08,4/28/2021,REM1,04/28/2021 16:55:08,test34_IndolentIzzy,108401,All,108401,,,,,,,,,,
*,899,16:56:06,4/28/2021,JOLT (from sleep),04/28/2021 16:56:06,test34_IndolentIzzy,108459,All,108459,,,,,,,,,,
17,900,16:56:06,4/28/2021,Anticipatory HR Increase,04/28/2021 16:56:06,test34_IndolentIzzy,108459,17,108459,,,,,,,,,,
17,901,16:56:21,4/28/2021,First Breath,04/28/2021 16:56:21,test34_IndolentIzzy,108474,17,108474,,,,,,,,,,
17,903,17:05:57,4/28/2021,Last Breath,04/28/2021 17:05:57,test34_IndolentIzzy,109050,17,109050,,,,,,,,,,
*,902,17:06:02,4/28/2021,CALM (from motion),04/28/2021 17:06:02,test34_IndolentIzzy,109055,All,109055,,,,,,,,,,
17,904,17:06:20,4/28/2021,APNEA,04/28/2021 17:06:20,test34_IndolentIzzy,109073,17,109073,,,,,,,,,,
*,905,17:07:18,4/28/2021,SWS1,04/28/2021 17:07:18,test34_IndolentIzzy,109131,All,109131,,,,,,,,,,
*,906,17:08:06,4/28/2021,SWS2,04/28/2021 17:08:06,test34_IndolentIzzy,109179,All,109179,,,,,,,,,,
17,907,17:10:38,4/28/2021,Anticipatory HR Increase,04/28/2021 17:10:38,test34_IndolentIzzy,109331,17,109331,,,,,,,,,,
*,909,17:10:45,4/28/2021,JOLT (from sleep),04/28/2021 17:10:45,test34_IndolentIzzy,109338,All,109338,,,,,,,,,,
17,908,17:10:53,4/28/2021,First Breath,04/28/2021 17:10:53,test34_IndolentIzzy,109346,17,109346,,,,,,,,,,
*,912,18:23:43,4/28/2021,CALM (from motion),04/28/2021 18:23:43,test34_IndolentIzzy,113716,All,113716,,,,,,,,,,
17,910,18:23:50,4/28/2021,Last Breath,04/28/2021 18:23:50,test34_IndolentIzzy,113723,17,113723,,,,,,,,,,
17,911,18:24:17,4/28/2021,APNEA,04/28/2021 18:24:17,test34_IndolentIzzy,113750,17,113750,,,,,,,,,,
*,915,18:26:33,4/28/2021,MVMT (from calm),04/28/2021 18:26:33,test34_IndolentIzzy,113886,All,113886,,,,,,,,,,
17,913,18:27:18,4/28/2021,Anticipatory HR Increase,04/28/2021 18:27:18,test34_IndolentIzzy,113931,17,113931,,,,,,,,,,
17,914,18:27:35,4/28/2021,First Breath,04/28/2021 18:27:35,test34_IndolentIzzy,113948,17,113948,,,,,,,,,,
*,920,18:32:15,4/28/2021,CALM (from motion),04/28/2021 18:32:15,test34_IndolentIzzy,114228,All,114228,,,,,,,,,,
17,916,18:32:19,4/28/2021,Last Breath,04/28/2021 18:32:19,test34_IndolentIzzy,114232,17,114232,,,,,,,,,,
17,917,18:32:37,4/28/2021,APNEA,04/28/2021 18:32:37,test34_IndolentIzzy,114250,17,114250,,,,,,,,,,
*,921,18:37:10,4/28/2021,MVMT (from calm),04/28/2021 18:37:10,test34_IndolentIzzy,114523,All,114523,,,,,,,,,,
17,918,18:37:36,4/28/2021,Anticipatory HR Increase,04/28/2021 18:37:36,test34_IndolentIzzy,114549,17,114549,,,,,,,,,,
17,919,18:37:48,4/28/2021,First Breath,04/28/2021 18:37:48,test34_IndolentIzzy,114561,17,114561,,,,,,,,,,
17,924,18:39:25,4/28/2021,Heart Patterns Unscorable,04/28/2021 18:39:25,test34_IndolentIzzy,114658,17,114658,,,,,,,,,,
*,925,18:39:25,4/28/2021,Sleep State Unscorable,04/28/2021 18:39:25,test34_IndolentIzzy,114658,All,114658,,,,,,,,,,
17,926,18:40:24,4/28/2021,Heart Patterns Scorable,04/28/2021 18:40:24,test34_IndolentIzzy,114717,17,114717,,,,,,,,,,
*,927,18:40:24,4/28/2021,Sleep State Scorable,04/28/2021 18:40:24,test34_IndolentIzzy,114717,All,114717,,,,,,,,,,
17,928,18:40:24,4/28/2021,First Breath,04/28/2021 18:40:24,test34_IndolentIzzy,114717,17,114717,,,,,,,,,,
*,929,18:40:24,4/28/2021,MVMT (from calm),04/28/2021 18:40:24,test34_IndolentIzzy,114717,All,114717,,,,,,,,,,
17,922,18:41:20,4/28/2021,Last Breath,04/28/2021 18:41:20,test34_IndolentIzzy,114773,17,114773,,,,,,,,,,
*,930,18:41:25,4/28/2021,CALM (from motion),04/28/2021 18:41:25,test34_IndolentIzzy,114778,All,114778,,,,,,,,,,
17,923,18:41:40,4/28/2021,APNEA,04/28/2021 18:41:40,test34_IndolentIzzy,114793,17,114793,,,,,,,,,,
*,931,18:41:56,4/28/2021,SWS1,04/28/2021 18:41:56,test34_IndolentIzzy,114809,All,114809,,,,,,,,,,
*,932,18:42:46,4/28/2021,SWS2,04/28/2021 18:42:46,test34_IndolentIzzy,114859,All,114859,,,,,,,,,,
*,933,18:46:41,4/28/2021,WAKE (from sleep),04/28/2021 18:46:41,test34_IndolentIzzy,115094,All,115094,,,,,,,,,,
17,934,18:46:56,4/28/2021,Anticipatory HR Increase,04/28/2021 18:46:56,test34_IndolentIzzy,115109,17,115109,,,,,,,,,,
17,935,18:47:06,4/28/2021,First Breath,04/28/2021 18:47:06,test34_IndolentIzzy,115119,17,115119,,,,,,,,,,
*,936,18:50:59,4/28/2021,MVMT (from calm),04/28/2021 18:50:59,test34_IndolentIzzy,115352,All,115352,,,,,,,,,,
*,939,19:20:16,4/28/2021,CALM (from motion),04/28/2021 19:20:16,test34_IndolentIzzy,117109,All,117109,,,,,,,,,,
17,937,19:20:33,4/28/2021,Last Breath,04/28/2021 19:20:33,test34_IndolentIzzy,117126,17,117126,,,,,,,,,,
17,938,19:20:58,4/28/2021,APNEA,04/28/2021 19:20:58,test34_IndolentIzzy,117151,17,117151,,,,,,,,,,
*,940,19:25:48,4/28/2021,MVMT (from calm),04/28/2021 19:25:48,test34_IndolentIzzy,117441,All,117441,,,,,,,,,,
17,941,19:26:03,4/28/2021,Anticipatory HR Increase,04/28/2021 19:26:03,test34_IndolentIzzy,117456,17,117456,,,,,,,,,,
17,942,19:26:22,4/28/2021,First Breath,04/28/2021 19:26:22,test34_IndolentIzzy,117475,17,117475,,,,,,,,,,
17,943,19:45:01,4/28/2021,Last Breath,04/28/2021 19:45:01,test34_IndolentIzzy,118594,17,118594,,,,,,,,,,
17,944,19:45:22,4/28/2021,APNEA,04/28/2021 19:45:22,test34_IndolentIzzy,118615,17,118615,,,,,,,,,,
*,947,19:47:26,4/28/2021,CALM (from motion),04/28/2021 19:47:26,test34_IndolentIzzy,118739,All,118739,,,,,,,,,,
*,948,19:49:34,4/28/2021,MVMT (from calm),04/28/2021 19:49:34,test34_IndolentIzzy,118867,All,118867,,,,,,,,,,
17,945,19:49:57,4/28/2021,Anticipatory HR Increase,04/28/2021 19:49:57,test34_IndolentIzzy,118890,17,118890,,,,,,,,,,
17,946,19:50:10,4/28/2021,First Breath,04/28/2021 19:50:10,test34_IndolentIzzy,118903,17,118903,,,,,,,,,,
16,949,19:58:19,4/28/2021,Animal Enters Water,04/28/2021 19:58:19,test34_IndolentIzzy,119392,16,119392,,,,,,,,,,
17,950,20:33:41,4/28/2021,Heart Patterns Unscorable,04/28/2021 20:33:41,test34_IndolentIzzy,121514,17,121514,,,,,,,,,,
*,951,20:33:41,4/28/2021,Sleep State Unscorable,04/28/2021 20:33:41,test34_IndolentIzzy,121514,All,121514,,,,,,,,,,
17,952,20:34:48,4/28/2021,Heart Patterns Scorable,04/28/2021 20:34:48,test34_IndolentIzzy,121581,17,121581,,,,,,,,,,
*,953,20:34:48,4/28/2021,Sleep State Scorable,04/28/2021 20:34:48,test34_IndolentIzzy,121581,All,121581,,,,,,,,,,
17,954,20:34:48,4/28/2021,First Breath,04/28/2021 20:34:48,test34_IndolentIzzy,121581,17,121581,,,,,,,,,,
17,955,20:52:19,4/28/2021,Heart Patterns Unscorable,04/28/2021 20:52:19,test34_IndolentIzzy,122632,17,122632,,,,,,,,,,
*,956,20:52:19,4/28/2021,Sleep State Unscorable,04/28/2021 20:52:19,test34_IndolentIzzy,122632,All,122632,,,,,,,,,,
17,957,20:53:16,4/28/2021,Heart Patterns Scorable,04/28/2021 20:53:16,test34_IndolentIzzy,122689,17,122689,,,,,,,,,,
*,958,20:53:16,4/28/2021,Sleep State Scorable,04/28/2021 20:53:16,test34_IndolentIzzy,122689,All,122689,,,,,,,,,,
17,959,20:53:16,4/28/2021,First Breath,04/28/2021 20:53:16,test34_IndolentIzzy,122689,17,122689,,,,,,,,,,
*,960,20:53:16,4/28/2021,MVMT (from calm),04/28/2021 20:53:16,test34_IndolentIzzy,122689,All,122689,,,,,,,,,,
17,961,20:54:14,4/28/2021,Heart Patterns Unscorable,04/28/2021 20:54:14,test34_IndolentIzzy,122747,17,122747,,,,,,,,,,
*,962,20:54:14,4/28/2021,Sleep State Unscorable,04/28/2021 20:54:14,test34_IndolentIzzy,122747,All,122747,,,,,,,,,,
17,963,20:55:05,4/28/2021,Heart Patterns Scorable,04/28/2021 20:55:05,test34_IndolentIzzy,122798,17,122798,,,,,,,,,,
*,964,20:55:05,4/28/2021,Sleep State Scorable,04/28/2021 20:55:05,test34_IndolentIzzy,122798,All,122798,,,,,,,,,,
17,965,20:55:05,4/28/2021,First Breath,04/28/2021 20:55:05,test34_IndolentIzzy,122798,17,122798,,,,,,,,,,
*,966,20:55:05,4/28/2021,MVMT (from calm),04/28/2021 20:55:05,test34_IndolentIzzy,122798,All,122798,,,,,,,,,,
17,967,21:12:47,4/28/2021,Heart Patterns Unscorable,04/28/2021 21:12:47,test34_IndolentIzzy,123860,17,123860,,,,,,,,,,
*,968,21:12:47,4/28/2021,Sleep State Unscorable,04/28/2021 21:12:47,test34_IndolentIzzy,123860,All,123860,,,,,,,,,,
17,969,21:13:45,4/28/2021,Heart Patterns Scorable,04/28/2021 21:13:45,test34_IndolentIzzy,123918,17,123918,,,,,,,,,,
*,970,21:13:45,4/28/2021,Sleep State Scorable,04/28/2021 21:13:45,test34_IndolentIzzy,123918,All,123918,,,,,,,,,,
17,971,21:13:45,4/28/2021,First Breath,04/28/2021 21:13:45,test34_IndolentIzzy,123918,17,123918,,,,,,,,,,
*,972,21:13:45,4/28/2021,MVMT (from calm),04/28/2021 21:13:45,test34_IndolentIzzy,123918,All,123918,,,,,,,,,,
17,973,21:16:17,4/28/2021,Last Breath,04/28/2021 21:16:17,test34_IndolentIzzy,124070,17,124070,,,,,,,,,,
17,974,21:16:38,4/28/2021,APNEA,04/28/2021 21:16:38,test34_IndolentIzzy,124091,17,124091,,,,,,,,,,
17,975,21:23:08,4/28/2021,Anticipatory HR Increase,04/28/2021 21:23:08,test34_IndolentIzzy,124481,17,124481,,,,,,,,,,
17,976,21:23:24,4/28/2021,First Breath,04/28/2021 21:23:24,test34_IndolentIzzy,124497,17,124497,,,,,,,,,,
17,977,21:25:02,4/28/2021,Last Breath,04/28/2021 21:25:02,test34_IndolentIzzy,124595,17,124595,,,,,,,,,,
17,978,21:25:17,4/28/2021,APNEA,04/28/2021 21:25:17,test34_IndolentIzzy,124610,17,124610,,,,,,,,,,
17,979,21:29:38,4/28/2021,Anticipatory HR Increase,04/28/2021 21:29:38,test34_IndolentIzzy,124871,17,124871,,,,,,,,,,
17,980,21:29:50,4/28/2021,First Breath,04/28/2021 21:29:50,test34_IndolentIzzy,124883,17,124883,,,,,,,,,,
17,981,21:30:46,4/28/2021,Last Breath,04/28/2021 21:30:45,test34_IndolentIzzy,124938.5,17,124938.5,,,,,,,,,,
17,982,21:31:11,4/28/2021,APNEA,04/28/2021 21:31:11,test34_IndolentIzzy,124964,17,124964,,,,,,,,,,
17,983,21:38:40,4/28/2021,Anticipatory HR Increase,04/28/2021 21:38:40,test34_IndolentIzzy,125413,17,125413,,,,,,,,,,
17,984,21:38:53,4/28/2021,First Breath,04/28/2021 21:38:53,test34_IndolentIzzy,125426,17,125426,,,,,,,,,,
17,985,21:39:41,4/28/2021,Last Breath,04/28/2021 21:39:41,test34_IndolentIzzy,125474,17,125474,,,,,,,,,,
17,986,21:46:23,4/28/2021,Anticipatory HR Increase,04/28/2021 21:46:23,test34_IndolentIzzy,125876,17,125876,,,,,,,,,,
17,987,21:46:38,4/28/2021,First Breath,04/28/2021 21:46:38,test34_IndolentIzzy,125891,17,125891,,,,,,,,,,
17,988,21:47:51,4/28/2021,Last Breath,04/28/2021 21:47:51,test34_IndolentIzzy,125964,17,125964,,,,,,,,,,
17,989,21:48:09,4/28/2021,APNEA,04/28/2021 21:48:09,test34_IndolentIzzy,125982,17,125982,,,,,,,,,,
17,990,21:53:19,4/28/2021,Anticipatory HR Increase,04/28/2021 21:53:19,test34_IndolentIzzy,126292,17,126292,,,,,,,,,,
17,991,21:53:39,4/28/2021,First Breath,04/28/2021 21:53:39,test34_IndolentIzzy,126312,17,126312,,,,,,,,,,
17,992,21:54:08,4/28/2021,Last Breath,04/28/2021 21:54:08,test34_IndolentIzzy,126341,17,126341,,,,,,,,,,
17,993,21:54:35,4/28/2021,APNEA,04/28/2021 21:54:35,test34_IndolentIzzy,126368,17,126368,,,,,,,,,,
17,994,21:57:57,4/28/2021,Anticipatory HR Increase,04/28/2021 21:57:57,test34_IndolentIzzy,126570,17,126570,,,,,,,,,,
17,995,21:58:11,4/28/2021,First Breath,04/28/2021 21:58:11,test34_IndolentIzzy,126584,17,126584,,,,,,,,,,
17,996,21:59:07,4/28/2021,Last Breath,04/28/2021 21:59:07,test34_IndolentIzzy,126640,17,126640,,,,,,,,,,
17,997,21:59:30,4/28/2021,APNEA,04/28/2021 21:59:30,test34_IndolentIzzy,126663,17,126663,,,,,,,,,,
17,998,22:04:38,4/28/2021,Anticipatory HR Increase,04/28/2021 22:04:38,test34_IndolentIzzy,126971,17,126971,,,,,,,,,,
17,999,22:04:50,4/28/2021,First Breath,04/28/2021 22:04:50,test34_IndolentIzzy,126983,17,126983,,,,,,,,,,
17,1000,22:05:39,4/28/2021,Last Breath,04/28/2021 22:05:39,test34_IndolentIzzy,127032,17,127032,,,,,,,,,,
17,1001,22:06:02,4/28/2021,APNEA,04/28/2021 22:06:02,test34_IndolentIzzy,127055,17,127055,,,,,,,,,,
17,1002,22:10:45,4/28/2021,Anticipatory HR Increase,04/28/2021 22:10:45,test34_IndolentIzzy,127338,17,127338,,,,,,,,,,
17,1003,22:10:57,4/28/2021,First Breath,04/28/2021 22:10:57,test34_IndolentIzzy,127350,17,127350,,,,,,,,,,
16,1004,00:01:59,4/29/2021,Animal Exits Water,04/29/2021 00:01:59,test34_IndolentIzzy,134012,16,134012,,,,,,,,,,
16,1005,00:09:57,4/29/2021,Animal Enters Water,04/29/2021 00:09:57,test34_IndolentIzzy,134490,16,134490,,,,,,,,,,
*,1006,00:58:54,4/29/2021,CALM (from motion),04/29/2021 00:58:54,test34_IndolentIzzy,137427,All,137427,,,,,,,,,,
17,1007,00:59:52,4/29/2021,Last Breath,04/29/2021 00:59:52,test34_IndolentIzzy,137485,17,137485,,,,,,,,,,
17,1008,01:00:05,4/29/2021,APNEA,04/29/2021 01:00:05,test34_IndolentIzzy,137498,17,137498,,,,,,,,,,
*,1009,01:00:37,4/29/2021,SWS1,04/29/2021 01:00:37,test34_IndolentIzzy,137530,All,137530,,,,,,,,,,
*,1010,01:01:16,4/29/2021,SWS2,04/29/2021 01:01:16,test34_IndolentIzzy,137569,All,137569,,,,,,,,,,
17,1011,01:09:12,4/29/2021,Anticipatory HR Increase,04/29/2021 01:09:12,test34_IndolentIzzy,138045,17,138045,,,,,,,,,,
17,1012,01:09:26,4/29/2021,First Breath,04/29/2021 01:09:26,test34_IndolentIzzy,138059,17,138059,,,,,,,,,,
17,1013,01:12:11,4/29/2021,Last Breath,04/29/2021 01:12:11,test34_IndolentIzzy,138224,17,138224,,,,,,,,,,
17,1014,01:12:27,4/29/2021,APNEA,04/29/2021 01:12:27,test34_IndolentIzzy,138240,17,138240,,,,,,,,,,
17,1015,01:20:41,4/29/2021,Anticipatory HR Increase,04/29/2021 01:20:41,test34_IndolentIzzy,138734,17,138734,,,,,,,,,,
